year,month,day,date,temp_observ,precip,wind,temp_low,temp_medium,temp_high,precip_low,precip_medium,precip_high,wind_low,wind_medium,wind_high,multiplier,total_cust,holiday
2017,3,23,3/23/17,-2.38,0,2.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8616,
2017,3,24,3/24/17,3.22,0.26835443,4.475,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,9086,
2017,3,25,3/25/17,14.32,1.206976744,3.4,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,16191,
2017,3,26,3/26/17,7.55,0.03902439,4.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6621,
2017,3,27,3/27/17,8.73,0.754347826,1.925,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,11367,
2017,3,28,3/28/17,14.55,1.776404494,2.775,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,10444,
2017,3,29,3/29/17,11.73,3.056666667,4.35,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,12789,
2017,3,30,3/30/17,6.84,0.032098765,3.8,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,10324,
2017,3,31,3/31/17,6.85,6.82173913,3.75,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3793,
2017,4,1,4/1/17,8.822222222,24.29473684,5.55,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,10321,
2017,4,2,4/2/17,7.44,0.032941176,3.025,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13714,
2017,4,3,4/3/17,9.17,0.275,4.4,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,10868,
2017,4,4,4/4/17,15.67,2.667,5.275,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,12666,
2017,4,5,4/5/17,13.87777778,0.142391304,3.725,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13545,
2017,4,6,4/6/17,11.89,4.921875,4.4,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,6353,
2017,4,7,4/7/17,5.73,29.82673267,7.7,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,7596,
2017,4,8,4/8/17,4.57,0.139325843,4.35,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,12508,
2017,4,9,4/9/17,6.79,0,2.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,15133,
2017,4,10,4/10/17,13.33,0,3.5,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13742,
2017,4,11,4/11/17,17.32,0,3.333333333,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,15371,
2017,4,12,4/12/17,16.72,0.044047619,3.175,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14088,
2017,4,13,4/13/17,12.24,0.116304348,2.6,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,15434,
2017,4,14,4/14/17,11.77,0,2.275,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,16038,
2017,4,15,4/15/17,13.22,0.257317073,2.8,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,16896,
2017,4,16,4/16/17,18.77777778,1.235869565,4,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13129,
2017,4,17,4/17/17,17.83333333,0.501075269,2.475,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,10278,1
2017,4,18,4/18/17,12.58,2.461052632,3.125,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,13752,
2017,4,19,4/19/17,10.96,0.150574713,3.566666667,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,11693,
2017,4,20,4/20/17,13.71,0.751086957,3.133333333,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,12273,
2017,4,21,4/21/17,17.06,6.658823529,2.325,0,0.05,0,0,0,-0.1,0.05,0,0,0,13541,
2017,4,22,4/22/17,14.02222222,5.1,3.525,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4485,
2017,4,23,4/23/17,8.11,7.249484536,2.675,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,10744,
2017,4,24,4/24/17,10.46,1.244329897,4.55,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5684,
2017,4,25,4/25/17,12.11,6.721276596,5.35,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,7966,
2017,4,26,4/26/17,14.1,7.55,2.45,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,11969,
2017,4,27,4/27/17,15.44,0.190909091,3.225,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13787,
2017,4,28,4/28/17,18.72,0.269662921,2.775,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,14391,
2017,4,29,4/29/17,21.68,0.086585366,2.95,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14412,
2017,4,30,4/30/17,21,0.051219512,3.675,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13613,
2017,5,1,5/1/17,21.23333333,0.184269663,5.425,0,0.05,0,0.05,0,0,0,0,-0.1,0,10982,
2017,5,2,5/2/17,18.96,0.808163265,4.625,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13312,
2017,5,3,5/3/17,13.69,0,4.675,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,12931,
2017,5,4,5/4/17,10.79,0.458888889,5.1,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,11851,
2017,5,5,5/5/17,16.57,21.681,5.425,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,7263,
2017,5,6,5/6/17,12.6,23.16666667,4.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5842,
2017,5,7,5/7/17,9.73,1.972,4.65,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,9613,
2017,5,8,5/8/17,7.88,0.184615385,3.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,11412,
2017,5,9,5/9/17,6.49,0.003448276,2.425,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,12369,
2017,5,10,5/10/17,9.066666667,0,1.95,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13529,
2017,5,11,5/11/17,12.55,4.255434783,3.375,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3647,
2017,5,12,5/12/17,10.21,22.74,3.5,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,7213,
2017,5,13,5/13/17,9.5,22.072,4.225,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,8177,
2017,5,14,5/14/17,11.61,0.528421053,4.475,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,12866,
2017,5,15,5/15/17,12.38,0.04,5.025,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,12580,
2017,5,16,5/16/17,12.61,0,2.25,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13640,
2017,5,17,5/17/17,19.06,0,2.825,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12779,
2017,5,18,5/18/17,22.63,0.373255814,3.625,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,12404,
2017,5,19,5/19/17,24.24,2.439130435,3.125,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13427,
2017,5,20,5/20/17,19,8.673469388,4.275,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13795,
2017,5,21,5/21/17,14.49,0.017977528,3.5,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,11101,
2017,5,22,5/22/17,14.77,5.787755102,1.55,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,9106,
2017,5,23,5/23/17,14.5,4.744791667,2.6,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,10522,
2017,5,24,5/24/17,13.99,6.971568627,3.8,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,11942,
2017,5,25,5/25/17,14.22,14.44711538,3.775,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,6714,
2017,5,26,5/26/17,16.07,10.71,4.475,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13591,
2017,5,27,5/27/17,16.55,0.16,1.35,0,0.05,0,0.05,0,0,0.05,0,0,0.15,11475,
2017,5,28,5/28/17,18.44,1.098913043,2.475,0,0.05,0,0,0,-0.1,0.05,0,0,0,10188,
2017,5,29,5/29/17,18.11,4.676530612,2.7,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,12931,1
2017,5,30,5/30/17,16.34,0.845454545,3.55,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,10303,
2017,5,31,5/31/17,17.73,6.840206186,2.125,0,0.05,0,0,0,-0.1,0.05,0,0,0,12172,
2017,6,1,6/1/17,17.12,2.698039216,3.175,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13655,
2017,6,2,6/2/17,16.7,0.00326087,3.233333333,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14110,
2017,6,3,6/3/17,17.33,0.003296703,2.825,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13898,
2017,6,4,6/4/17,18.33,0.005319149,3.2,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12634,
2017,6,5,6/5/17,20.45,0.396808511,2.025,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,10640,
2017,6,6,6/6/17,18.65555556,2.780769231,4.025,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14139,
2017,6,7,6/7/17,15.12,0.12038835,3.3,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12562,
2017,6,8,6/8/17,13.27,0.12244898,2.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13952,
2017,6,9,6/9/17,16.21,0,2.775,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14575,
2017,6,10,6/10/17,19.5,0,2.8,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14677,
2017,6,11,6/11/17,23.78,0,2.6,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,11835,
2017,6,12,6/12/17,22.78,0,2.35,0,0.05,0,0.05,0,0,0.05,0,0,0.15,12305,
2017,6,13,6/13/17,24.79,0,2.55,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12534,
2017,6,14,6/14/17,25.23,0.060215054,3.7,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13207,
2017,6,15,6/15/17,21.01,0.413829787,3.325,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,13843,
2017,6,16,6/16/17,21.06,0.318367347,1.85,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,12465,
2017,6,17,6/17/17,23.33,2.492523364,3.175,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13193,
2017,6,18,6/18/17,25.27,0.228865979,5.225,0,0.05,0,0.05,0,0,0,0,-0.1,0,11161,
2017,6,19,6/19/17,25.5,2.75,4.9,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9423,
2017,6,20,6/20/17,22.05,14.67657658,3.5,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13977,
2017,6,21,6/21/17,22.84,0.017204301,2.85,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14010,
2017,6,22,6/22/17,23.95,0.065591398,2.175,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13499,
2017,6,23,6/23/17,23.61,3.626470588,5.025,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,12518,
2017,6,24,6/24/17,23.23,6.53047619,4.225,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14321,
2017,6,25,6/25/17,21.72,0.017391304,3.35,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13621,
2017,6,26,6/26/17,19.67,0,3.275,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14392,
2017,6,27,6/27/17,19.84,0.105319149,3.133333333,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,15015,
2017,6,28,6/28/17,15.45,0.227835052,2.5,0,0.05,0,0.05,0,0,0,0,0,0.1,14893,
2017,6,29,6/29/17,20.66,0,4.466666667,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13945,
2017,6,30,6/30/17,23.45,0,4.9,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13752,
2017,7,1,7/1/17,24.57777778,2.773626374,3.7,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,11409,
2017,7,2,7/2/17,25.33,7.998,2.5,0,0.05,0,0,0,-0.1,0,0,0,-0.05,13583,
2017,7,3,7/3/17,24.02222222,0.457608696,2.275,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,15293,
2017,7,4,7/4/17,23.22,1.829545455,1.975,0,0.05,0,0,0,-0.1,0.05,0,0,0,15403,1
2017,7,5,7/5/17,23.05,6.683673469,3.475,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,10587,
2017,7,6,7/6/17,22.66,20.528125,3.25,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7357,
2017,7,7,7/7/17,23.4,21.77052632,3,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13981,
2017,7,8,7/8/17,22.44,1.643157895,3.625,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,15517,
2017,7,9,7/9/17,20.73,0.003296703,2.55,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,15302,
2017,7,10,7/10/17,22.28,0.00989011,3,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12919,
2017,7,11,7/11/17,23.34444444,0.006593407,2.65,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13676,
2017,7,12,7/12/17,24.99,0.050537634,2.325,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13485,
2017,7,13,7/13/17,25.54444444,0.03956044,3,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12659,
2017,7,14,7/14/17,24.8,1.604347826,2.4,0,0.05,0,0,0,-0.1,0.05,0,0,0,10312,
2017,7,15,7/15/17,23.51111111,8.857009346,3.3,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14469,
2017,7,16,7/16/17,22.17,0,2.1,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13584,
2017,7,17,7/17/17,23.71111111,0.16091954,2.725,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12478,
2017,7,18,7/18/17,24.14444444,3.319791667,2.425,0,0.05,0,0,0,-0.1,0.05,0,0,0,12922,
2017,7,19,7/19/17,24,2.653535354,2.075,0,0.05,0,0,0,-0.1,0.05,0,0,0,13166,
2017,7,20,7/20/17,26.71111111,0.425510204,2.325,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,12673,
2017,7,21,7/21/17,26.05555556,0.315053763,2.25,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,12939,
2017,7,22,7/22/17,25.25555556,2.314736842,2.55,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,10028,
2017,7,23,7/23/17,23.81111111,19.72090909,2.325,0,0.05,0,0,0,-0.1,0.05,0,0,0,11050,
2017,7,24,7/24/17,23.33333333,24.05137615,2.775,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,12519,
2017,7,25,7/25/17,20.24444444,2.185714286,3.925,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14974,
2017,7,26,7/26/17,19.37777778,0.039361702,2.9,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,15549,
2017,7,27,7/27/17,21.8125,0.062765957,2.75,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14652,
2017,7,28,7/28/17,22.72222222,9.292079208,3.075,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,5726,
2017,7,29,7/29/17,20.28,89.52905983,5.325,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,9765,
2017,7,30,7/30/17,17.11,2.112149533,2.85,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,15767,
2017,7,31,7/31/17,18.22,0.012087912,1.433333333,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13936,
2017,8,1,8/1/17,21.33,0.060638298,1.95,0,0.05,0,0.05,0,0,0.05,0,0,0.15,12402,
2017,8,2,8/2/17,22.39,3.3,2.35,0,0.05,0,0,0,-0.1,0.05,0,0,0,14079,
2017,8,3,8/3/17,21.65555556,4.340594059,2.375,0,0.05,0,0,0,-0.1,0.05,0,0,0,12796,
2017,8,4,8/4/17,22.35,6.663888889,3.85,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14288,
2017,8,5,8/5/17,22.1,0.198913043,4.525,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,16346,
2017,8,6,8/6/17,18.33,0,1.825,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14159,
2017,8,7,8/7/17,20.56,6.778095238,2.45,0,0.05,0,0,0,-0.1,0.05,0,0,0,5895,
2017,8,8,8/8/17,20.22,20.5990566,2.675,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,14742,
2017,8,9,8/9/17,17.45,0.034375,1.575,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14962,
2017,8,10,8/10/17,18.67,0,1.766666667,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14779,
2017,8,11,8/11/17,20.83,2.085263158,2.4,0,0.05,0,0,0,-0.1,0.05,0,0,0,12389,
2017,8,12,8/12/17,21.66666667,21.16698113,1.5,0,0.05,0,0,0,-0.1,0.05,0,0,0,11692,
2017,8,13,8/13/17,20.12222222,16.25784314,2.4,0,0.05,0,0,0,-0.1,0.05,0,0,0,14146,
2017,8,14,8/14/17,19.575,0.05,1.133333333,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13180,
2017,8,15,8/15/17,21.3,2.158415842,1.35,0,0.05,0,0,0,-0.1,0.05,0,0,0,9953,
2017,8,16,8/16/17,20.94,12.86132075,1.65,0,0.05,0,0,0,-0.1,0.05,0,0,0,13577,
2017,8,17,8/17/17,22.83,0.835869565,2.75,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,13301,
2017,8,18,8/18/17,24.16,5.129166667,3.275,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,11403,
2017,8,19,8/19/17,23.39,15.33958333,2.45,0,0.05,0,0,0,-0.1,0.05,0,0,0,13442,
2017,8,20,8/20/17,21,1.074117647,2.175,0,0.05,0,0,0,-0.1,0.05,0,0,0,12643,
2017,8,21,8/21/17,23.05,0.574025974,2.5,0,0.05,0,0,-0.05,0,0,0,0,0,12271,
2017,8,22,8/22/17,23.39,2.279775281,3.65,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,12603,
2017,8,23,8/23/17,23.55,0.325882353,2.875,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,14061,
2017,8,24,8/24/17,19.51111111,0.047727273,2.3,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14134,
2017,8,25,8/25/17,17.72222222,2.20776699,2.475,0,0.05,0,0,0,-0.1,0.05,0,0,0,14882,
2017,8,26,8/26/17,17.05,0.00326087,2.125,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14679,
2017,8,27,8/27/17,16.83,0.003225806,2.75,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13356,
2017,8,28,8/28/17,15.24444444,0.003296703,4.225,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13129,
2017,8,29,8/29/17,16.12,7.85,4.325,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4620,
2017,8,30,8/30/17,16.34,15.66880734,2.4,0,0.05,0,0,0,-0.1,0.05,0,0,0,14714,
2017,8,31,8/31/17,18.58888889,0.024731183,2.475,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13911,
2017,9,1,9/1/17,15.41,0.121875,3.575,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13176,
2017,9,2,9/2/17,13.37777778,9.13877551,3.55,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4175,
2017,9,3,9/3/17,16.05,11.144,2.675,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,15371,
2017,9,4,9/4/17,15.53,0.105494505,3.1,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13580,1
2017,9,5,9/5/17,19.51,2.240659341,3.275,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,11359,
2017,9,6,9/6/17,17.78,13.20636364,2.55,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,5996,
2017,9,7,9/7/17,14.05,12.57053571,3.2,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,14050,
2017,9,8,9/8/17,13.06,0.024210526,2.45,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,14691,
2017,9,9,9/9/17,13.1,0.003409091,3.275,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,14762,
2017,9,10,9/10/17,11.55,0,3.025,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13009,
2017,9,11,9/11/17,11.78,0,1.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13401,
2017,9,12,9/12/17,15.11,0.038297872,1.35,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14497,
2017,9,13,9/13/17,17.99,1.518811881,1.75,0,0.05,0,0,0,-0.1,0.05,0,0,0,11920,
2017,9,14,9/14/17,19.32222222,1.62815534,2.025,0,0.05,0,0,0,-0.1,0.05,0,0,0,13219,
2017,9,15,9/15/17,19.11,0.876842105,1.733333333,0,0.05,0,0,0,-0.1,0.05,0,0,0,14604,
2017,9,16,9/16/17,18.23,0.011235955,1.1,0,0.05,0,0.05,0,0,0.05,0,0,0.15,15297,
2017,9,17,9/17/17,19,0.003370787,1.575,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13169,
2017,9,18,9/18/17,19.61,0.022340426,3.125,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13034,
2017,9,19,9/19/17,19.77,0.104123711,4.05,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,14045,
2017,9,20,9/20/17,18.95555556,0.022826087,2.825,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13720,
2017,9,21,9/21/17,18.12,0.003157895,1.775,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13481,
2017,9,22,9/22/17,18.73,0.003225806,1.95,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14040,
2017,9,23,9/23/17,17.79,0.003225806,2.025,0,0.05,0,0.05,0,0,0.05,0,0,0.15,13484,
2017,9,24,9/24/17,17.78,0.00326087,1.725,0,0.05,0,0.05,0,0,0.05,0,0,0.15,11973,
2017,9,25,9/25/17,18.99,0.003191489,1.75,0,0.05,0,0.05,0,0,0.05,0,0,0.15,12653,
2017,9,26,9/26/17,19.56,0,2.925,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13457,
2017,9,27,9/27/17,20.66,0,3.55,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,13281,
2017,9,28,9/28/17,21.55,0,5.175,0,0.05,0,0.05,0,0,0,0,-0.1,0,14376,
2017,9,29,9/29/17,12.45,0,2.275,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,14530,
2017,9,30,9/30/17,13.75555556,0,5.575,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,13021,
2017,10,1,10/1/17,9.377777778,0,1.95,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,12002,
2017,10,2,10/2/17,8.388888889,0.003225806,1.1,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,12700,
2017,10,3,10/3/17,10.13333333,0.003157895,1.875,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13484,
2017,10,4,10/4/17,11.6,0.003125,2.225,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13744,
2017,10,5,10/5/17,14.06666667,0.003092784,2.025,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13892,
2017,10,6,10/6/17,16.35555556,0,1.775,0,0.05,0,0.05,0,0,0.05,0,0,0.15,14985,
2017,10,7,10/7/17,17.03333333,0,3.825,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,15477,
2017,10,8,10/8/17,23.26666667,0.382222222,3.633333333,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,10404,
2017,10,9,10/9/17,22.71111111,10.37227723,3.45,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9030,1
2017,10,10,10/10/17,20.5,7.757142857,1.3,0,0.05,0,0,0,-0.1,0.05,0,0,0,13153,
2017,10,11,10/11/17,21.24444444,1.278947368,3.625,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,10374,
2017,10,12,10/12/17,17.1,13.61165049,5.275,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,11730,
2017,10,13,10/13/17,14.75555556,0.505,3.3,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,12369,
2017,10,14,10/14/17,16.12222222,0.609,1.975,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,13815,
2017,10,15,10/15/17,17.65555556,0.242105263,3.575,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12328,
2017,10,16,10/16/17,13.74444444,2.75047619,4.925,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,11805,
2017,10,17,10/17/17,6.666666667,0.117525773,2.1,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,12286,
2017,10,18,10/18/17,5.555555556,0.003157895,1.55,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13005,
2017,10,19,10/19/17,7.344444444,0,1.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13314,
2017,10,20,10/20/17,10.37777778,0.00326087,2,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,14247,
2017,10,21,10/21/17,8.822222222,0.003296703,0.925,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,14464,
2017,10,22,10/22/17,10.06666667,0.003296703,1.775,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,13384,
2017,10,23,10/23/17,15.85555556,0.187368421,4.425,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,12602,
2017,10,24,10/24/17,14.87777778,5.903571429,4.15,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,13149,
2017,10,25,10/25/17,10.8375,0.025531915,3.15,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,12821,
2017,10,26,10/26/17,8.022222222,0.018085106,4.075,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,11768,
2017,10,27,10/27/17,3.711111111,0,2.525,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13149,
2017,10,28,10/28/17,9.65,0,4.025,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13021,
2017,10,29,10/29/17,15.37777778,7.256730769,5.025,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,4591,
2017,10,30,10/30/17,7.522222222,25.38173077,5.9,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,10155,
2017,10,31,10/31/17,4.744444444,0.028723404,2.15,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,11585,
2017,11,1,11/1/17,6.166666667,0,2.075,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,10859,
2017,11,2,11/2/17,10.37777778,0.077777778,2.325,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,12925,
2017,11,3,11/3/17,13.07777778,0.003092784,2.9,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,13777,
2017,11,4,11/4/17,8.266666667,1.488505747,3.1,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,9278,
2017,11,5,11/5/17,11.6,15.23809524,2.533333333,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5886,
2017,11,6,11/6/17,14.31111111,1.011340206,4.066666667,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,11016,
